target	pos	depth
Novosphing_resinovorum_CP017076_catB2	87	0
Novosphing_resinovorum_CP017076_catB2	88	0
Novosphing_resinovorum_CP017076_catB2	89	0
Novosphing_resinovorum_CP017076_catB2	90	0
Novosphing_resinovorum_CP017076_catB2	91	0
Novosphing_resinovorum_CP017076_catB2	92	0
Novosphing_resinovorum_CP017076_catB2	93	0
Novosphing_resinovorum_CP017076_catB2	94	0
Novosphing_resinovorum_CP017076_catB2	95	0
Novosphing_resinovorum_CP017076_catB2	96	0
Novosphing_resinovorum_CP017076_catB2	97	0
Novosphing_resinovorum_CP017076_catB2	98	0
Novosphing_resinovorum_CP017076_catB2	99	0
Novosphing_resinovorum_CP017076_catB2	100	0
Novosphing_resinovorum_CP017076_catB2	101	0
Novosphing_resinovorum_CP017076_catB2	102	0
Novosphing_resinovorum_CP017076_catB2	103	0
Novosphing_resinovorum_CP017076_catB2	104	0
Novosphing_resinovorum_CP017076_catB2	105	0
Novosphing_resinovorum_CP017076_catB2	106	0
Novosphing_resinovorum_CP017076_catB2	107	0
Novosphing_resinovorum_CP017076_catB2	108	0
Novosphing_resinovorum_CP017076_catB2	109	0
Novosphing_resinovorum_CP017076_catB2	110	0
Novosphing_resinovorum_CP017076_catB2	111	0
Novosphing_resinovorum_CP017076_catB2	112	0
Novosphing_resinovorum_CP017076_catB2	113	0
Novosphing_resinovorum_CP017076_catB2	114	0
Novosphing_resinovorum_CP017076_catB2	115	0
Novosphing_resinovorum_CP017076_catB2	116	0
Novosphing_resinovorum_CP017076_catB2	117	0
Novosphing_resinovorum_CP017076_catB2	118	0
Novosphing_resinovorum_CP017076_catB2	119	0
Novosphing_resinovorum_CP017076_catB2	120	0
Novosphing_resinovorum_CP017076_catB2	121	0
Novosphing_resinovorum_CP017076_catB2	122	0
Novosphing_resinovorum_CP017076_catB2	123	0
Novosphing_resinovorum_CP017076_catB2	124	0
Novosphing_resinovorum_CP017076_catB2	125	0
Novosphing_resinovorum_CP017076_catB2	126	0
Novosphing_resinovorum_CP017076_catB2	127	0
Novosphing_resinovorum_CP017076_catB2	128	0
Novosphing_resinovorum_CP017076_catB2	129	0
Novosphing_resinovorum_CP017076_catB2	130	0
Novosphing_resinovorum_CP017076_catB2	131	0
Novosphing_resinovorum_CP017076_catB2	132	0
Novosphing_resinovorum_CP017076_catB2	133	0
Novosphing_resinovorum_CP017076_catB2	134	0
Novosphing_resinovorum_CP017076_catB2	135	0
Novosphing_resinovorum_CP017076_catB2	136	0
Novosphing_resinovorum_CP017076_catB2	137	0
Novosphing_resinovorum_CP017076_catB2	138	0
Novosphing_resinovorum_CP017076_catB2	139	0
Novosphing_resinovorum_CP017076_catB2	140	0
Novosphing_resinovorum_CP017076_catB2	141	0
Novosphing_resinovorum_CP017076_catB2	142	0
Novosphing_resinovorum_CP017076_catB2	143	0
Novosphing_resinovorum_CP017076_catB2	144	0
Novosphing_resinovorum_CP017076_catB2	145	0
Novosphing_resinovorum_CP017076_catB2	146	0
Novosphing_resinovorum_CP017076_catB2	147	0
Novosphing_resinovorum_CP017076_catB2	148	0
Novosphing_resinovorum_CP017076_catB2	149	0
Novosphing_resinovorum_CP017076_catB2	150	0
Novosphing_resinovorum_CP017076_catB2	151	0
Novosphing_resinovorum_CP017076_catB2	152	0
Novosphing_resinovorum_CP017076_catB2	153	0
Novosphing_resinovorum_CP017076_catB2	154	0
Novosphing_resinovorum_CP017076_catB2	155	0
Novosphing_resinovorum_CP017076_catB2	156	0
Novosphing_resinovorum_CP017076_catB2	157	0
Novosphing_resinovorum_CP017076_catB2	158	0
Novosphing_resinovorum_CP017076_catB2	159	0
Novosphing_resinovorum_CP017076_catB2	160	0
Novosphing_resinovorum_CP017076_catB2	161	0
Novosphing_resinovorum_CP017076_catB2	162	0
Novosphing_resinovorum_CP017076_catB2	163	0
Novosphing_resinovorum_CP017076_catB2	164	0
Novosphing_resinovorum_CP017076_catB2	165	0
Novosphing_resinovorum_CP017076_catB2	166	0
Novosphing_resinovorum_CP017076_catB2	167	0
Novosphing_resinovorum_CP017076_catB2	168	0
Novosphing_resinovorum_CP017076_catB2	169	0
Novosphing_resinovorum_CP017076_catB2	170	0
Novosphing_resinovorum_CP017076_catB2	171	0
Novosphing_resinovorum_CP017076_catB2	172	0
Novosphing_resinovorum_CP017076_catB2	173	2
Novosphing_resinovorum_CP017076_catB2	174	3
Novosphing_resinovorum_CP017076_catB2	175	3
Novosphing_resinovorum_CP017076_catB2	176	3
Novosphing_resinovorum_CP017076_catB2	177	3
Novosphing_resinovorum_CP017076_catB2	178	3
Novosphing_resinovorum_CP017076_catB2	179	3
Novosphing_resinovorum_CP017076_catB2	180	3
Novosphing_resinovorum_CP017076_catB2	181	4
Novosphing_resinovorum_CP017076_catB2	182	4
Novosphing_resinovorum_CP017076_catB2	183	4
Novosphing_resinovorum_CP017076_catB2	184	4
Novosphing_resinovorum_CP017076_catB2	185	4
Novosphing_resinovorum_CP017076_catB2	186	4
Novosphing_resinovorum_CP017076_catB2	187	4
Novosphing_resinovorum_CP017076_catB2	188	4
Novosphing_resinovorum_CP017076_catB2	189	4
Novosphing_resinovorum_CP017076_catB2	190	4
Novosphing_resinovorum_CP017076_catB2	191	4
Novosphing_resinovorum_CP017076_catB2	192	4
Novosphing_resinovorum_CP017076_catB2	193	4
Novosphing_resinovorum_CP017076_catB2	194	4
Novosphing_resinovorum_CP017076_catB2	195	4
Novosphing_resinovorum_CP017076_catB2	196	0
Novosphing_resinovorum_CP017076_catB2	197	5
Novosphing_resinovorum_CP017076_catB2	198	5
Novosphing_resinovorum_CP017076_catB2	199	5
Novosphing_resinovorum_CP017076_catB2	200	5
Novosphing_resinovorum_CP017076_catB2	201	5
Novosphing_resinovorum_CP017076_catB2	202	5
Novosphing_resinovorum_CP017076_catB2	203	5
Novosphing_resinovorum_CP017076_catB2	204	5
Novosphing_resinovorum_CP017076_catB2	205	5
Novosphing_resinovorum_CP017076_catB2	206	5
Novosphing_resinovorum_CP017076_catB2	207	5
Novosphing_resinovorum_CP017076_catB2	208	5
Novosphing_resinovorum_CP017076_catB2	209	5
Novosphing_resinovorum_CP017076_catB2	210	5
Novosphing_resinovorum_CP017076_catB2	211	5
Novosphing_resinovorum_CP017076_catB2	212	5
Novosphing_resinovorum_CP017076_catB2	213	5
Novosphing_resinovorum_CP017076_catB2	214	5
Novosphing_resinovorum_CP017076_catB2	215	5
Novosphing_resinovorum_CP017076_catB2	216	5
Novosphing_resinovorum_CP017076_catB2	217	5
Novosphing_resinovorum_CP017076_catB2	218	5
Novosphing_resinovorum_CP017076_catB2	219	5
Novosphing_resinovorum_CP017076_catB2	220	5
Novosphing_resinovorum_CP017076_catB2	221	5
Novosphing_resinovorum_CP017076_catB2	222	5
Novosphing_resinovorum_CP017076_catB2	223	5
Novosphing_resinovorum_CP017076_catB2	224	4
Novosphing_resinovorum_CP017076_catB2	225	5
Novosphing_resinovorum_CP017076_catB2	226	5
Novosphing_resinovorum_CP017076_catB2	227	5
Novosphing_resinovorum_CP017076_catB2	228	5
Novosphing_resinovorum_CP017076_catB2	229	5
Novosphing_resinovorum_CP017076_catB2	230	5
Novosphing_resinovorum_CP017076_catB2	231	5
Novosphing_resinovorum_CP017076_catB2	232	5
Novosphing_resinovorum_CP017076_catB2	233	4
Novosphing_resinovorum_CP017076_catB2	234	5
Novosphing_resinovorum_CP017076_catB2	235	5
Novosphing_resinovorum_CP017076_catB2	236	5
Novosphing_resinovorum_CP017076_catB2	237	5
Novosphing_resinovorum_CP017076_catB2	238	5
Novosphing_resinovorum_CP017076_catB2	239	5
Novosphing_resinovorum_CP017076_catB2	240	5
Novosphing_resinovorum_CP017076_catB2	241	5
Novosphing_resinovorum_CP017076_catB2	242	5
Novosphing_resinovorum_CP017076_catB2	243	5
Novosphing_resinovorum_CP017076_catB2	244	5
Novosphing_resinovorum_CP017076_catB2	245	5
Novosphing_resinovorum_CP017076_catB2	246	5
Novosphing_resinovorum_CP017076_catB2	247	5
Novosphing_resinovorum_CP017076_catB2	248	5
Novosphing_resinovorum_CP017076_catB2	249	5
Novosphing_resinovorum_CP017076_catB2	250	5
Novosphing_resinovorum_CP017076_catB2	251	5
Novosphing_resinovorum_CP017076_catB2	252	5
Novosphing_resinovorum_CP017076_catB2	253	5
Novosphing_resinovorum_CP017076_catB2	254	5
Novosphing_resinovorum_CP017076_catB2	255	5
Novosphing_resinovorum_CP017076_catB2	256	5
Novosphing_resinovorum_CP017076_catB2	257	5
Novosphing_resinovorum_CP017076_catB2	258	5
Novosphing_resinovorum_CP017076_catB2	259	5
Novosphing_resinovorum_CP017076_catB2	260	5
Novosphing_resinovorum_CP017076_catB2	261	5
Novosphing_resinovorum_CP017076_catB2	262	5
Novosphing_resinovorum_CP017076_catB2	263	5
Novosphing_resinovorum_CP017076_catB2	264	5
Novosphing_resinovorum_CP017076_catB2	265	5
Novosphing_resinovorum_CP017076_catB2	266	5
Novosphing_resinovorum_CP017076_catB2	267	5
Novosphing_resinovorum_CP017076_catB2	268	5
Novosphing_resinovorum_CP017076_catB2	269	5
Novosphing_resinovorum_CP017076_catB2	270	5
Novosphing_resinovorum_CP017076_catB2	271	5
Novosphing_resinovorum_CP017076_catB2	272	5
Novosphing_resinovorum_CP017076_catB2	273	5
Novosphing_resinovorum_CP017076_catB2	274	5
Novosphing_resinovorum_CP017076_catB2	275	5
Novosphing_resinovorum_CP017076_catB2	276	5
Novosphing_resinovorum_CP017076_catB2	277	5
Novosphing_resinovorum_CP017076_catB2	278	5
Novosphing_resinovorum_CP017076_catB2	279	5
Novosphing_resinovorum_CP017076_catB2	280	5
Novosphing_resinovorum_CP017076_catB2	281	4
Novosphing_resinovorum_CP017076_catB2	282	5
Novosphing_resinovorum_CP017076_catB2	283	5
Novosphing_resinovorum_CP017076_catB2	284	5
Novosphing_resinovorum_CP017076_catB2	285	5
Novosphing_resinovorum_CP017076_catB2	286	5
Novosphing_resinovorum_CP017076_catB2	287	5
Novosphing_resinovorum_CP017076_catB2	288	5
Novosphing_resinovorum_CP017076_catB2	289	5
Novosphing_resinovorum_CP017076_catB2	290	5
Novosphing_resinovorum_CP017076_catB2	291	4
Novosphing_resinovorum_CP017076_catB2	292	5
Novosphing_resinovorum_CP017076_catB2	293	5
Novosphing_resinovorum_CP017076_catB2	294	5
Novosphing_resinovorum_CP017076_catB2	295	4
Novosphing_resinovorum_CP017076_catB2	296	5
Novosphing_resinovorum_CP017076_catB2	297	4
Novosphing_resinovorum_CP017076_catB2	298	5
Novosphing_resinovorum_CP017076_catB2	299	5
Novosphing_resinovorum_CP017076_catB2	300	5
Novosphing_resinovorum_CP017076_catB2	301	5
Novosphing_resinovorum_CP017076_catB2	302	5
Novosphing_resinovorum_CP017076_catB2	303	5
Novosphing_resinovorum_CP017076_catB2	304	5
Novosphing_resinovorum_CP017076_catB2	305	5
Novosphing_resinovorum_CP017076_catB2	306	5
Novosphing_resinovorum_CP017076_catB2	307	5
Novosphing_resinovorum_CP017076_catB2	308	5
Novosphing_resinovorum_CP017076_catB2	309	5
Novosphing_resinovorum_CP017076_catB2	310	5
Novosphing_resinovorum_CP017076_catB2	311	5
Novosphing_resinovorum_CP017076_catB2	312	5
Novosphing_resinovorum_CP017076_catB2	313	4
Novosphing_resinovorum_CP017076_catB2	314	4
Novosphing_resinovorum_CP017076_catB2	315	4
Novosphing_resinovorum_CP017076_catB2	316	4
Novosphing_resinovorum_CP017076_catB2	317	5
Novosphing_resinovorum_CP017076_catB2	318	3
Novosphing_resinovorum_CP017076_catB2	319	5
Novosphing_resinovorum_CP017076_catB2	320	5
Novosphing_resinovorum_CP017076_catB2	321	5
Novosphing_resinovorum_CP017076_catB2	322	5
Novosphing_resinovorum_CP017076_catB2	323	5
Novosphing_resinovorum_CP017076_catB2	324	5
Novosphing_resinovorum_CP017076_catB2	325	5
Novosphing_resinovorum_CP017076_catB2	326	5
Novosphing_resinovorum_CP017076_catB2	327	5
Novosphing_resinovorum_CP017076_catB2	328	5
Novosphing_resinovorum_CP017076_catB2	329	5
Novosphing_resinovorum_CP017076_catB2	330	5
Novosphing_resinovorum_CP017076_catB2	331	5
Novosphing_resinovorum_CP017076_catB2	332	5
Novosphing_resinovorum_CP017076_catB2	333	5
Novosphing_resinovorum_CP017076_catB2	334	5
Novosphing_resinovorum_CP017076_catB2	335	5
Novosphing_resinovorum_CP017076_catB2	336	5
Novosphing_resinovorum_CP017076_catB2	337	5
Novosphing_resinovorum_CP017076_catB2	338	5
Novosphing_resinovorum_CP017076_catB2	339	5
Novosphing_resinovorum_CP017076_catB2	340	5
Novosphing_resinovorum_CP017076_catB2	341	5
Novosphing_resinovorum_CP017076_catB2	342	5
Novosphing_resinovorum_CP017076_catB2	343	5
Novosphing_resinovorum_CP017076_catB2	344	5
Novosphing_resinovorum_CP017076_catB2	345	5
Novosphing_resinovorum_CP017076_catB2	346	5
Novosphing_resinovorum_CP017076_catB2	347	5
Novosphing_resinovorum_CP017076_catB2	348	5
Novosphing_resinovorum_CP017076_catB2	349	5
Novosphing_resinovorum_CP017076_catB2	350	5
Novosphing_resinovorum_CP017076_catB2	351	5
Novosphing_resinovorum_CP017076_catB2	352	5
Novosphing_resinovorum_CP017076_catB2	353	5
Novosphing_resinovorum_CP017076_catB2	354	5
Novosphing_resinovorum_CP017076_catB2	355	5
Novosphing_resinovorum_CP017076_catB2	356	5
Novosphing_resinovorum_CP017076_catB2	357	5
Novosphing_resinovorum_CP017076_catB2	358	5
Novosphing_resinovorum_CP017076_catB2	359	5
Novosphing_resinovorum_CP017076_catB2	360	5
Novosphing_resinovorum_CP017076_catB2	361	5
Novosphing_resinovorum_CP017076_catB2	362	5
Novosphing_resinovorum_CP017076_catB2	363	5
Novosphing_resinovorum_CP017076_catB2	364	5
Novosphing_resinovorum_CP017076_catB2	365	5
Novosphing_resinovorum_CP017076_catB2	366	5
Novosphing_resinovorum_CP017076_catB2	367	5
Novosphing_resinovorum_CP017076_catB2	368	5
Novosphing_resinovorum_CP017076_catB2	369	5
Novosphing_resinovorum_CP017076_catB2	370	5
Novosphing_resinovorum_CP017076_catB2	371	5
Novosphing_resinovorum_CP017076_catB2	372	5
Novosphing_resinovorum_CP017076_catB2	373	5
Novosphing_resinovorum_CP017076_catB2	374	5
Novosphing_resinovorum_CP017076_catB2	375	5
Novosphing_resinovorum_CP017076_catB2	376	5
Novosphing_resinovorum_CP017076_catB2	377	5
Novosphing_resinovorum_CP017076_catB2	378	5
Novosphing_resinovorum_CP017076_catB2	379	5
Novosphing_resinovorum_CP017076_catB2	380	5
Novosphing_resinovorum_CP017076_catB2	381	5
Novosphing_resinovorum_CP017076_catB2	382	5
Novosphing_resinovorum_CP017076_catB2	383	5
Novosphing_resinovorum_CP017076_catB2	384	5
Novosphing_resinovorum_CP017076_catB2	385	5
Novosphing_resinovorum_CP017076_catB2	386	5
Novosphing_resinovorum_CP017076_catB2	387	5
Novosphing_resinovorum_CP017076_catB2	388	4
Novosphing_resinovorum_CP017076_catB2	389	4
Novosphing_resinovorum_CP017076_catB2	390	4
Novosphing_resinovorum_CP017076_catB2	391	5
Novosphing_resinovorum_CP017076_catB2	392	4
Novosphing_resinovorum_CP017076_catB2	393	5
Novosphing_resinovorum_CP017076_catB2	394	5
Novosphing_resinovorum_CP017076_catB2	395	5
Novosphing_resinovorum_CP017076_catB2	396	5
Novosphing_resinovorum_CP017076_catB2	397	5
Novosphing_resinovorum_CP017076_catB2	398	5
Novosphing_resinovorum_CP017076_catB2	399	5
Novosphing_resinovorum_CP017076_catB2	400	5
Novosphing_resinovorum_CP017076_catB2	401	5
Novosphing_resinovorum_CP017076_catB2	402	5
Novosphing_resinovorum_CP017076_catB2	403	5
Novosphing_resinovorum_CP017076_catB2	404	5
Novosphing_resinovorum_CP017076_catB2	405	5
Novosphing_resinovorum_CP017076_catB2	406	5
Novosphing_resinovorum_CP017076_catB2	407	5
Novosphing_resinovorum_CP017076_catB2	408	4
Novosphing_resinovorum_CP017076_catB2	409	4
Novosphing_resinovorum_CP017076_catB2	410	5
Novosphing_resinovorum_CP017076_catB2	411	5
Novosphing_resinovorum_CP017076_catB2	412	5
Novosphing_resinovorum_CP017076_catB2	413	5
Novosphing_resinovorum_CP017076_catB2	414	5
Novosphing_resinovorum_CP017076_catB2	415	5
Novosphing_resinovorum_CP017076_catB2	416	5
Novosphing_resinovorum_CP017076_catB2	417	5
Novosphing_resinovorum_CP017076_catB2	418	5
Novosphing_resinovorum_CP017076_catB2	419	5
Novosphing_resinovorum_CP017076_catB2	420	5
Novosphing_resinovorum_CP017076_catB2	421	5
Novosphing_resinovorum_CP017076_catB2	422	5
Novosphing_resinovorum_CP017076_catB2	423	5
Novosphing_resinovorum_CP017076_catB2	424	5
Novosphing_resinovorum_CP017076_catB2	425	5
Novosphing_resinovorum_CP017076_catB2	426	5
Novosphing_resinovorum_CP017076_catB2	427	5
Novosphing_resinovorum_CP017076_catB2	428	5
Novosphing_resinovorum_CP017076_catB2	429	5
Novosphing_resinovorum_CP017076_catB2	430	5
Novosphing_resinovorum_CP017076_catB2	431	5
Novosphing_resinovorum_CP017076_catB2	432	5
Novosphing_resinovorum_CP017076_catB2	433	5
Novosphing_resinovorum_CP017076_catB2	434	5
Novosphing_resinovorum_CP017076_catB2	435	5
Novosphing_resinovorum_CP017076_catB2	436	5
Novosphing_resinovorum_CP017076_catB2	437	5
Novosphing_resinovorum_CP017076_catB2	438	5
Novosphing_resinovorum_CP017076_catB2	439	5
Novosphing_resinovorum_CP017076_catB2	440	5
Novosphing_resinovorum_CP017076_catB2	441	5
Novosphing_resinovorum_CP017076_catB2	442	5
Novosphing_resinovorum_CP017076_catB2	443	4
Novosphing_resinovorum_CP017076_catB2	444	5
Novosphing_resinovorum_CP017076_catB2	445	5
Novosphing_resinovorum_CP017076_catB2	446	5
Novosphing_resinovorum_CP017076_catB2	447	5
Novosphing_resinovorum_CP017076_catB2	448	5
Novosphing_resinovorum_CP017076_catB2	449	5
Novosphing_resinovorum_CP017076_catB2	450	5
Novosphing_resinovorum_CP017076_catB2	451	5
Novosphing_resinovorum_CP017076_catB2	452	5
Novosphing_resinovorum_CP017076_catB2	453	5
Novosphing_resinovorum_CP017076_catB2	454	5
Novosphing_resinovorum_CP017076_catB2	455	5
Novosphing_resinovorum_CP017076_catB2	456	5
Novosphing_resinovorum_CP017076_catB2	457	5
Novosphing_resinovorum_CP017076_catB2	458	5
Novosphing_resinovorum_CP017076_catB2	459	5
Novosphing_resinovorum_CP017076_catB2	460	5
Novosphing_resinovorum_CP017076_catB2	461	5
Novosphing_resinovorum_CP017076_catB2	462	5
Novosphing_resinovorum_CP017076_catB2	463	5
Novosphing_resinovorum_CP017076_catB2	464	5
Novosphing_resinovorum_CP017076_catB2	465	5
Novosphing_resinovorum_CP017076_catB2	466	5
Novosphing_resinovorum_CP017076_catB2	467	5
Novosphing_resinovorum_CP017076_catB2	468	5
Novosphing_resinovorum_CP017076_catB2	469	5
Novosphing_resinovorum_CP017076_catB2	470	5
Novosphing_resinovorum_CP017076_catB2	471	5
Novosphing_resinovorum_CP017076_catB2	472	4
Novosphing_resinovorum_CP017076_catB2	473	5
Novosphing_resinovorum_CP017076_catB2	474	5
Novosphing_resinovorum_CP017076_catB2	475	5
Novosphing_resinovorum_CP017076_catB2	476	5
Novosphing_resinovorum_CP017076_catB2	477	5
Novosphing_resinovorum_CP017076_catB2	478	5
Novosphing_resinovorum_CP017076_catB2	479	5
Novosphing_resinovorum_CP017076_catB2	480	4
Novosphing_resinovorum_CP017076_catB2	481	5
Novosphing_resinovorum_CP017076_catB2	482	5
Novosphing_resinovorum_CP017076_catB2	483	4
Novosphing_resinovorum_CP017076_catB2	484	5
Novosphing_resinovorum_CP017076_catB2	485	5
Novosphing_resinovorum_CP017076_catB2	486	5
Novosphing_resinovorum_CP017076_catB2	487	5
Novosphing_resinovorum_CP017076_catB2	488	5
Novosphing_resinovorum_CP017076_catB2	489	5
Novosphing_resinovorum_CP017076_catB2	490	5
Novosphing_resinovorum_CP017076_catB2	491	5
Novosphing_resinovorum_CP017076_catB2	492	5
Novosphing_resinovorum_CP017076_catB2	493	5
Novosphing_resinovorum_CP017076_catB2	494	5
Novosphing_resinovorum_CP017076_catB2	495	5
Novosphing_resinovorum_CP017076_catB2	496	5
Novosphing_resinovorum_CP017076_catB2	497	4
Novosphing_resinovorum_CP017076_catB2	498	4
Novosphing_resinovorum_CP017076_catB2	499	4
Novosphing_resinovorum_CP017076_catB2	500	4
Novosphing_resinovorum_CP017076_catB2	501	4
Novosphing_resinovorum_CP017076_catB2	502	4
Novosphing_resinovorum_CP017076_catB2	503	4
Novosphing_resinovorum_CP017076_catB2	504	4
Novosphing_resinovorum_CP017076_catB2	505	4
Novosphing_resinovorum_CP017076_catB2	506	5
Novosphing_resinovorum_CP017076_catB2	507	5
Novosphing_resinovorum_CP017076_catB2	508	5
Novosphing_resinovorum_CP017076_catB2	509	5
Novosphing_resinovorum_CP017076_catB2	510	5
Novosphing_resinovorum_CP017076_catB2	511	5
Novosphing_resinovorum_CP017076_catB2	512	5
Novosphing_resinovorum_CP017076_catB2	513	5
Novosphing_resinovorum_CP017076_catB2	514	5
Novosphing_resinovorum_CP017076_catB2	515	5
Novosphing_resinovorum_CP017076_catB2	516	5
Novosphing_resinovorum_CP017076_catB2	517	5
Novosphing_resinovorum_CP017076_catB2	518	5
Novosphing_resinovorum_CP017076_catB2	519	5
Novosphing_resinovorum_CP017076_catB2	520	5
Novosphing_resinovorum_CP017076_catB2	521	5
Novosphing_resinovorum_CP017076_catB2	522	5
Novosphing_resinovorum_CP017076_catB2	523	5
Novosphing_resinovorum_CP017076_catB2	524	5
Novosphing_resinovorum_CP017076_catB2	525	5
Novosphing_resinovorum_CP017076_catB2	526	5
Novosphing_resinovorum_CP017076_catB2	527	5
Novosphing_resinovorum_CP017076_catB2	528	5
Novosphing_resinovorum_CP017076_catB2	529	5
Novosphing_resinovorum_CP017076_catB2	530	5
Novosphing_resinovorum_CP017076_catB2	531	5
Novosphing_resinovorum_CP017076_catB2	532	5
Novosphing_resinovorum_CP017076_catB2	533	5
Novosphing_resinovorum_CP017076_catB2	534	5
Novosphing_resinovorum_CP017076_catB2	535	5
Novosphing_resinovorum_CP017076_catB2	536	5
Novosphing_resinovorum_CP017076_catB2	537	5
Novosphing_resinovorum_CP017076_catB2	538	5
Novosphing_resinovorum_CP017076_catB2	539	5
Novosphing_resinovorum_CP017076_catB2	540	5
Novosphing_resinovorum_CP017076_catB2	541	5
Novosphing_resinovorum_CP017076_catB2	542	5
Novosphing_resinovorum_CP017076_catB2	543	5
Novosphing_resinovorum_CP017076_catB2	544	5
Novosphing_resinovorum_CP017076_catB2	545	5
Novosphing_resinovorum_CP017076_catB2	546	5
Novosphing_resinovorum_CP017076_catB2	547	5
Novosphing_resinovorum_CP017076_catB2	548	5
Novosphing_resinovorum_CP017076_catB2	549	5
Novosphing_resinovorum_CP017076_catB2	550	5
Novosphing_resinovorum_CP017076_catB2	551	5
Novosphing_resinovorum_CP017076_catB2	552	5
Novosphing_resinovorum_CP017076_catB2	553	5
Novosphing_resinovorum_CP017076_catB2	554	5
Novosphing_resinovorum_CP017076_catB2	555	5
Novosphing_resinovorum_CP017076_catB2	556	5
Novosphing_resinovorum_CP017076_catB2	557	5
Novosphing_resinovorum_CP017076_catB2	558	5
Novosphing_resinovorum_CP017076_catB2	559	5
