target	pos	depth
Ps_tohinis_AP023189_BpHc	68	0
Ps_tohinis_AP023189_BpHc	69	0
Ps_tohinis_AP023189_BpHc	70	0
Ps_tohinis_AP023189_BpHc	71	0
Ps_tohinis_AP023189_BpHc	72	0
Ps_tohinis_AP023189_BpHc	73	0
Ps_tohinis_AP023189_BpHc	74	0
Ps_tohinis_AP023189_BpHc	75	0
Ps_tohinis_AP023189_BpHc	76	0
Ps_tohinis_AP023189_BpHc	77	0
Ps_tohinis_AP023189_BpHc	78	0
Ps_tohinis_AP023189_BpHc	79	0
Ps_tohinis_AP023189_BpHc	80	0
Ps_tohinis_AP023189_BpHc	81	0
Ps_tohinis_AP023189_BpHc	82	0
Ps_tohinis_AP023189_BpHc	83	0
Ps_tohinis_AP023189_BpHc	84	0
Ps_tohinis_AP023189_BpHc	85	0
Ps_tohinis_AP023189_BpHc	86	0
Ps_tohinis_AP023189_BpHc	87	0
Ps_tohinis_AP023189_BpHc	88	0
Ps_tohinis_AP023189_BpHc	89	0
Ps_tohinis_AP023189_BpHc	90	0
Ps_tohinis_AP023189_BpHc	91	0
Ps_tohinis_AP023189_BpHc	92	0
Ps_tohinis_AP023189_BpHc	93	0
Ps_tohinis_AP023189_BpHc	94	0
Ps_tohinis_AP023189_BpHc	95	0
Ps_tohinis_AP023189_BpHc	96	0
Ps_tohinis_AP023189_BpHc	97	0
Ps_tohinis_AP023189_BpHc	98	0
Ps_tohinis_AP023189_BpHc	99	0
Ps_tohinis_AP023189_BpHc	100	0
Ps_tohinis_AP023189_BpHc	101	0
Ps_tohinis_AP023189_BpHc	102	0
Ps_tohinis_AP023189_BpHc	103	0
Ps_tohinis_AP023189_BpHc	104	0
Ps_tohinis_AP023189_BpHc	105	0
Ps_tohinis_AP023189_BpHc	106	0
Ps_tohinis_AP023189_BpHc	107	0
Ps_tohinis_AP023189_BpHc	108	0
Ps_tohinis_AP023189_BpHc	109	0
Ps_tohinis_AP023189_BpHc	110	0
Ps_tohinis_AP023189_BpHc	111	0
Ps_tohinis_AP023189_BpHc	112	0
Ps_tohinis_AP023189_BpHc	113	0
Ps_tohinis_AP023189_BpHc	114	0
Ps_tohinis_AP023189_BpHc	115	0
Ps_tohinis_AP023189_BpHc	116	0
Ps_tohinis_AP023189_BpHc	117	0
Ps_tohinis_AP023189_BpHc	118	0
Ps_tohinis_AP023189_BpHc	119	0
Ps_tohinis_AP023189_BpHc	120	0
Ps_tohinis_AP023189_BpHc	121	0
Ps_tohinis_AP023189_BpHc	122	0
Ps_tohinis_AP023189_BpHc	123	0
Ps_tohinis_AP023189_BpHc	124	0
Ps_tohinis_AP023189_BpHc	125	0
Ps_tohinis_AP023189_BpHc	126	0
Ps_tohinis_AP023189_BpHc	127	0
Ps_tohinis_AP023189_BpHc	128	0
Ps_tohinis_AP023189_BpHc	129	0
Ps_tohinis_AP023189_BpHc	130	0
Ps_tohinis_AP023189_BpHc	131	0
Ps_tohinis_AP023189_BpHc	132	0
Ps_tohinis_AP023189_BpHc	133	0
Ps_tohinis_AP023189_BpHc	134	0
Ps_tohinis_AP023189_BpHc	135	0
Ps_tohinis_AP023189_BpHc	136	0
Ps_tohinis_AP023189_BpHc	137	0
Ps_tohinis_AP023189_BpHc	138	0
Ps_tohinis_AP023189_BpHc	139	0
Ps_tohinis_AP023189_BpHc	140	0
Ps_tohinis_AP023189_BpHc	141	0
Ps_tohinis_AP023189_BpHc	142	0
Ps_tohinis_AP023189_BpHc	143	0
Ps_tohinis_AP023189_BpHc	144	0
Ps_tohinis_AP023189_BpHc	145	0
Ps_tohinis_AP023189_BpHc	146	0
Ps_tohinis_AP023189_BpHc	147	0
Ps_tohinis_AP023189_BpHc	148	0
Ps_tohinis_AP023189_BpHc	149	0
Ps_tohinis_AP023189_BpHc	150	0
Ps_tohinis_AP023189_BpHc	151	0
Ps_tohinis_AP023189_BpHc	152	0
Ps_tohinis_AP023189_BpHc	153	0
Ps_tohinis_AP023189_BpHc	154	0
Ps_tohinis_AP023189_BpHc	155	0
Ps_tohinis_AP023189_BpHc	156	0
Ps_tohinis_AP023189_BpHc	157	0
Ps_tohinis_AP023189_BpHc	158	0
Ps_tohinis_AP023189_BpHc	159	0
Ps_tohinis_AP023189_BpHc	160	0
Ps_tohinis_AP023189_BpHc	161	0
Ps_tohinis_AP023189_BpHc	162	0
Ps_tohinis_AP023189_BpHc	163	0
Ps_tohinis_AP023189_BpHc	164	0
Ps_tohinis_AP023189_BpHc	165	0
Ps_tohinis_AP023189_BpHc	166	0
Ps_tohinis_AP023189_BpHc	167	0
Ps_tohinis_AP023189_BpHc	168	0
Ps_tohinis_AP023189_BpHc	169	0
Ps_tohinis_AP023189_BpHc	170	0
Ps_tohinis_AP023189_BpHc	171	0
Ps_tohinis_AP023189_BpHc	172	0
Ps_tohinis_AP023189_BpHc	173	0
Ps_tohinis_AP023189_BpHc	174	0
Ps_tohinis_AP023189_BpHc	175	0
Ps_tohinis_AP023189_BpHc	176	0
Ps_tohinis_AP023189_BpHc	177	0
Ps_tohinis_AP023189_BpHc	178	0
Ps_tohinis_AP023189_BpHc	179	0
Ps_tohinis_AP023189_BpHc	180	0
Ps_tohinis_AP023189_BpHc	181	0
Ps_tohinis_AP023189_BpHc	182	0
Ps_tohinis_AP023189_BpHc	183	0
Ps_tohinis_AP023189_BpHc	184	0
Ps_tohinis_AP023189_BpHc	185	0
Ps_tohinis_AP023189_BpHc	186	0
Ps_tohinis_AP023189_BpHc	187	0
Ps_tohinis_AP023189_BpHc	188	0
Ps_tohinis_AP023189_BpHc	189	0
Ps_tohinis_AP023189_BpHc	190	0
Ps_tohinis_AP023189_BpHc	191	0
Ps_tohinis_AP023189_BpHc	192	0
Ps_tohinis_AP023189_BpHc	193	0
Ps_tohinis_AP023189_BpHc	194	0
Ps_tohinis_AP023189_BpHc	195	0
Ps_tohinis_AP023189_BpHc	196	0
Ps_tohinis_AP023189_BpHc	197	0
Ps_tohinis_AP023189_BpHc	198	0
Ps_tohinis_AP023189_BpHc	199	0
Ps_tohinis_AP023189_BpHc	200	0
Ps_tohinis_AP023189_BpHc	201	0
Ps_tohinis_AP023189_BpHc	202	0
Ps_tohinis_AP023189_BpHc	203	0
Ps_tohinis_AP023189_BpHc	204	0
Ps_tohinis_AP023189_BpHc	205	0
Ps_tohinis_AP023189_BpHc	206	0
Ps_tohinis_AP023189_BpHc	207	0
Ps_tohinis_AP023189_BpHc	208	0
Ps_tohinis_AP023189_BpHc	209	0
Ps_tohinis_AP023189_BpHc	210	0
Ps_tohinis_AP023189_BpHc	211	0
Ps_tohinis_AP023189_BpHc	212	0
Ps_tohinis_AP023189_BpHc	213	0
Ps_tohinis_AP023189_BpHc	214	0
Ps_tohinis_AP023189_BpHc	215	0
Ps_tohinis_AP023189_BpHc	216	0
Ps_tohinis_AP023189_BpHc	217	0
Ps_tohinis_AP023189_BpHc	218	0
Ps_tohinis_AP023189_BpHc	219	0
Ps_tohinis_AP023189_BpHc	220	0
Ps_tohinis_AP023189_BpHc	221	0
Ps_tohinis_AP023189_BpHc	222	0
Ps_tohinis_AP023189_BpHc	223	0
Ps_tohinis_AP023189_BpHc	224	0
Ps_tohinis_AP023189_BpHc	225	0
Ps_tohinis_AP023189_BpHc	226	0
Ps_tohinis_AP023189_BpHc	227	0
Ps_tohinis_AP023189_BpHc	228	0
Ps_tohinis_AP023189_BpHc	229	0
Ps_tohinis_AP023189_BpHc	230	0
Ps_tohinis_AP023189_BpHc	231	0
Ps_tohinis_AP023189_BpHc	232	0
Ps_tohinis_AP023189_BpHc	233	1
Ps_tohinis_AP023189_BpHc	234	1
Ps_tohinis_AP023189_BpHc	235	1
Ps_tohinis_AP023189_BpHc	236	1
Ps_tohinis_AP023189_BpHc	237	1
Ps_tohinis_AP023189_BpHc	238	1
Ps_tohinis_AP023189_BpHc	239	1
Ps_tohinis_AP023189_BpHc	240	1
Ps_tohinis_AP023189_BpHc	241	1
Ps_tohinis_AP023189_BpHc	242	1
Ps_tohinis_AP023189_BpHc	243	1
Ps_tohinis_AP023189_BpHc	244	1
Ps_tohinis_AP023189_BpHc	245	1
Ps_tohinis_AP023189_BpHc	246	1
Ps_tohinis_AP023189_BpHc	247	1
Ps_tohinis_AP023189_BpHc	248	1
Ps_tohinis_AP023189_BpHc	249	1
Ps_tohinis_AP023189_BpHc	250	1
Ps_tohinis_AP023189_BpHc	251	1
Ps_tohinis_AP023189_BpHc	252	1
Ps_tohinis_AP023189_BpHc	253	1
Ps_tohinis_AP023189_BpHc	254	1
Ps_tohinis_AP023189_BpHc	255	1
Ps_tohinis_AP023189_BpHc	256	2
Ps_tohinis_AP023189_BpHc	257	2
Ps_tohinis_AP023189_BpHc	258	14
Ps_tohinis_AP023189_BpHc	259	14
Ps_tohinis_AP023189_BpHc	260	14
Ps_tohinis_AP023189_BpHc	261	14
Ps_tohinis_AP023189_BpHc	262	14
Ps_tohinis_AP023189_BpHc	263	14
Ps_tohinis_AP023189_BpHc	264	14
Ps_tohinis_AP023189_BpHc	265	14
Ps_tohinis_AP023189_BpHc	266	14
Ps_tohinis_AP023189_BpHc	267	14
Ps_tohinis_AP023189_BpHc	268	14
Ps_tohinis_AP023189_BpHc	269	14
Ps_tohinis_AP023189_BpHc	270	14
Ps_tohinis_AP023189_BpHc	271	14
Ps_tohinis_AP023189_BpHc	272	14
Ps_tohinis_AP023189_BpHc	273	14
Ps_tohinis_AP023189_BpHc	274	14
Ps_tohinis_AP023189_BpHc	275	14
Ps_tohinis_AP023189_BpHc	276	14
Ps_tohinis_AP023189_BpHc	277	14
Ps_tohinis_AP023189_BpHc	278	13
Ps_tohinis_AP023189_BpHc	279	12
Ps_tohinis_AP023189_BpHc	280	13
Ps_tohinis_AP023189_BpHc	281	14
Ps_tohinis_AP023189_BpHc	282	14
Ps_tohinis_AP023189_BpHc	283	14
Ps_tohinis_AP023189_BpHc	284	14
Ps_tohinis_AP023189_BpHc	285	14
Ps_tohinis_AP023189_BpHc	286	13
Ps_tohinis_AP023189_BpHc	287	13
Ps_tohinis_AP023189_BpHc	288	13
Ps_tohinis_AP023189_BpHc	289	14
Ps_tohinis_AP023189_BpHc	290	14
Ps_tohinis_AP023189_BpHc	291	14
Ps_tohinis_AP023189_BpHc	292	14
Ps_tohinis_AP023189_BpHc	293	14
Ps_tohinis_AP023189_BpHc	294	14
Ps_tohinis_AP023189_BpHc	295	14
Ps_tohinis_AP023189_BpHc	296	14
Ps_tohinis_AP023189_BpHc	297	14
Ps_tohinis_AP023189_BpHc	298	14
Ps_tohinis_AP023189_BpHc	299	14
Ps_tohinis_AP023189_BpHc	300	14
Ps_tohinis_AP023189_BpHc	301	14
Ps_tohinis_AP023189_BpHc	302	14
Ps_tohinis_AP023189_BpHc	303	14
Ps_tohinis_AP023189_BpHc	304	14
Ps_tohinis_AP023189_BpHc	305	14
Ps_tohinis_AP023189_BpHc	306	14
Ps_tohinis_AP023189_BpHc	307	14
Ps_tohinis_AP023189_BpHc	308	14
Ps_tohinis_AP023189_BpHc	309	13
Ps_tohinis_AP023189_BpHc	310	14
Ps_tohinis_AP023189_BpHc	311	14
Ps_tohinis_AP023189_BpHc	312	14
Ps_tohinis_AP023189_BpHc	313	14
Ps_tohinis_AP023189_BpHc	314	14
Ps_tohinis_AP023189_BpHc	315	15
Ps_tohinis_AP023189_BpHc	316	15
Ps_tohinis_AP023189_BpHc	317	15
Ps_tohinis_AP023189_BpHc	318	15
Ps_tohinis_AP023189_BpHc	319	15
Ps_tohinis_AP023189_BpHc	320	15
Ps_tohinis_AP023189_BpHc	321	15
Ps_tohinis_AP023189_BpHc	322	15
Ps_tohinis_AP023189_BpHc	323	15
Ps_tohinis_AP023189_BpHc	324	15
Ps_tohinis_AP023189_BpHc	325	15
Ps_tohinis_AP023189_BpHc	326	15
Ps_tohinis_AP023189_BpHc	327	15
Ps_tohinis_AP023189_BpHc	328	15
Ps_tohinis_AP023189_BpHc	329	15
Ps_tohinis_AP023189_BpHc	330	15
Ps_tohinis_AP023189_BpHc	331	15
Ps_tohinis_AP023189_BpHc	332	15
Ps_tohinis_AP023189_BpHc	333	15
Ps_tohinis_AP023189_BpHc	334	15
Ps_tohinis_AP023189_BpHc	335	15
Ps_tohinis_AP023189_BpHc	336	15
Ps_tohinis_AP023189_BpHc	337	15
Ps_tohinis_AP023189_BpHc	338	15
Ps_tohinis_AP023189_BpHc	339	15
Ps_tohinis_AP023189_BpHc	340	15
Ps_tohinis_AP023189_BpHc	341	15
Ps_tohinis_AP023189_BpHc	342	15
Ps_tohinis_AP023189_BpHc	343	15
Ps_tohinis_AP023189_BpHc	344	15
Ps_tohinis_AP023189_BpHc	345	15
Ps_tohinis_AP023189_BpHc	346	15
Ps_tohinis_AP023189_BpHc	347	15
Ps_tohinis_AP023189_BpHc	348	15
Ps_tohinis_AP023189_BpHc	349	15
Ps_tohinis_AP023189_BpHc	350	15
Ps_tohinis_AP023189_BpHc	351	15
Ps_tohinis_AP023189_BpHc	352	15
Ps_tohinis_AP023189_BpHc	353	15
Ps_tohinis_AP023189_BpHc	354	15
Ps_tohinis_AP023189_BpHc	355	15
Ps_tohinis_AP023189_BpHc	356	15
Ps_tohinis_AP023189_BpHc	357	15
Ps_tohinis_AP023189_BpHc	358	15
Ps_tohinis_AP023189_BpHc	359	15
Ps_tohinis_AP023189_BpHc	360	15
Ps_tohinis_AP023189_BpHc	361	15
Ps_tohinis_AP023189_BpHc	362	15
Ps_tohinis_AP023189_BpHc	363	15
Ps_tohinis_AP023189_BpHc	364	15
Ps_tohinis_AP023189_BpHc	365	15
Ps_tohinis_AP023189_BpHc	366	15
Ps_tohinis_AP023189_BpHc	367	15
Ps_tohinis_AP023189_BpHc	368	15
Ps_tohinis_AP023189_BpHc	369	15
Ps_tohinis_AP023189_BpHc	370	15
Ps_tohinis_AP023189_BpHc	371	15
Ps_tohinis_AP023189_BpHc	372	15
Ps_tohinis_AP023189_BpHc	373	15
Ps_tohinis_AP023189_BpHc	374	15
Ps_tohinis_AP023189_BpHc	375	15
Ps_tohinis_AP023189_BpHc	376	15
Ps_tohinis_AP023189_BpHc	377	15
Ps_tohinis_AP023189_BpHc	378	15
Ps_tohinis_AP023189_BpHc	379	15
Ps_tohinis_AP023189_BpHc	380	15
Ps_tohinis_AP023189_BpHc	381	15
Ps_tohinis_AP023189_BpHc	382	15
Ps_tohinis_AP023189_BpHc	383	15
Ps_tohinis_AP023189_BpHc	384	14
Ps_tohinis_AP023189_BpHc	385	15
Ps_tohinis_AP023189_BpHc	386	15
Ps_tohinis_AP023189_BpHc	387	15
Ps_tohinis_AP023189_BpHc	388	15
Ps_tohinis_AP023189_BpHc	389	15
Ps_tohinis_AP023189_BpHc	390	15
Ps_tohinis_AP023189_BpHc	391	15
Ps_tohinis_AP023189_BpHc	392	15
Ps_tohinis_AP023189_BpHc	393	15
Ps_tohinis_AP023189_BpHc	394	15
Ps_tohinis_AP023189_BpHc	395	15
Ps_tohinis_AP023189_BpHc	396	15
Ps_tohinis_AP023189_BpHc	397	15
Ps_tohinis_AP023189_BpHc	398	15
Ps_tohinis_AP023189_BpHc	399	14
Ps_tohinis_AP023189_BpHc	400	14
Ps_tohinis_AP023189_BpHc	401	14
Ps_tohinis_AP023189_BpHc	402	14
Ps_tohinis_AP023189_BpHc	403	14
Ps_tohinis_AP023189_BpHc	404	14
Ps_tohinis_AP023189_BpHc	405	14
Ps_tohinis_AP023189_BpHc	406	14
Ps_tohinis_AP023189_BpHc	407	14
Ps_tohinis_AP023189_BpHc	408	14
Ps_tohinis_AP023189_BpHc	409	14
Ps_tohinis_AP023189_BpHc	410	14
Ps_tohinis_AP023189_BpHc	411	14
Ps_tohinis_AP023189_BpHc	412	14
Ps_tohinis_AP023189_BpHc	413	14
Ps_tohinis_AP023189_BpHc	414	14
Ps_tohinis_AP023189_BpHc	415	14
Ps_tohinis_AP023189_BpHc	416	14
Ps_tohinis_AP023189_BpHc	417	14
Ps_tohinis_AP023189_BpHc	418	14
Ps_tohinis_AP023189_BpHc	419	14
Ps_tohinis_AP023189_BpHc	420	14
Ps_tohinis_AP023189_BpHc	421	14
Ps_tohinis_AP023189_BpHc	422	13
Ps_tohinis_AP023189_BpHc	423	13
Ps_tohinis_AP023189_BpHc	424	14
Ps_tohinis_AP023189_BpHc	425	14
Ps_tohinis_AP023189_BpHc	426	14
Ps_tohinis_AP023189_BpHc	427	14
Ps_tohinis_AP023189_BpHc	428	14
Ps_tohinis_AP023189_BpHc	429	14
Ps_tohinis_AP023189_BpHc	430	14
Ps_tohinis_AP023189_BpHc	431	14
Ps_tohinis_AP023189_BpHc	432	14
Ps_tohinis_AP023189_BpHc	433	14
Ps_tohinis_AP023189_BpHc	434	14
Ps_tohinis_AP023189_BpHc	435	14
Ps_tohinis_AP023189_BpHc	436	14
Ps_tohinis_AP023189_BpHc	437	14
Ps_tohinis_AP023189_BpHc	438	14
Ps_tohinis_AP023189_BpHc	439	14
Ps_tohinis_AP023189_BpHc	440	14
Ps_tohinis_AP023189_BpHc	441	14
Ps_tohinis_AP023189_BpHc	442	14
Ps_tohinis_AP023189_BpHc	443	14
Ps_tohinis_AP023189_BpHc	444	14
Ps_tohinis_AP023189_BpHc	445	14
Ps_tohinis_AP023189_BpHc	446	13
Ps_tohinis_AP023189_BpHc	447	14
Ps_tohinis_AP023189_BpHc	448	14
Ps_tohinis_AP023189_BpHc	449	14
Ps_tohinis_AP023189_BpHc	450	14
Ps_tohinis_AP023189_BpHc	451	14
Ps_tohinis_AP023189_BpHc	452	14
Ps_tohinis_AP023189_BpHc	453	14
Ps_tohinis_AP023189_BpHc	454	14
Ps_tohinis_AP023189_BpHc	455	14
Ps_tohinis_AP023189_BpHc	456	14
Ps_tohinis_AP023189_BpHc	457	14
Ps_tohinis_AP023189_BpHc	458	14
Ps_tohinis_AP023189_BpHc	459	14
Ps_tohinis_AP023189_BpHc	460	14
Ps_tohinis_AP023189_BpHc	461	14
Ps_tohinis_AP023189_BpHc	462	14
Ps_tohinis_AP023189_BpHc	463	14
Ps_tohinis_AP023189_BpHc	464	14
Ps_tohinis_AP023189_BpHc	465	14
Ps_tohinis_AP023189_BpHc	466	14
Ps_tohinis_AP023189_BpHc	467	14
Ps_tohinis_AP023189_BpHc	468	13
Ps_tohinis_AP023189_BpHc	469	13
Ps_tohinis_AP023189_BpHc	470	13
Ps_tohinis_AP023189_BpHc	471	13
Ps_tohinis_AP023189_BpHc	472	13
Ps_tohinis_AP023189_BpHc	473	14
Ps_tohinis_AP023189_BpHc	474	14
Ps_tohinis_AP023189_BpHc	475	14
Ps_tohinis_AP023189_BpHc	476	14
Ps_tohinis_AP023189_BpHc	477	14
Ps_tohinis_AP023189_BpHc	478	14
Ps_tohinis_AP023189_BpHc	479	14
Ps_tohinis_AP023189_BpHc	480	14
Ps_tohinis_AP023189_BpHc	481	14
Ps_tohinis_AP023189_BpHc	482	14
Ps_tohinis_AP023189_BpHc	483	14
Ps_tohinis_AP023189_BpHc	484	14
Ps_tohinis_AP023189_BpHc	485	14
Ps_tohinis_AP023189_BpHc	486	14
Ps_tohinis_AP023189_BpHc	487	14
Ps_tohinis_AP023189_BpHc	488	14
Ps_tohinis_AP023189_BpHc	489	14
Ps_tohinis_AP023189_BpHc	490	14
Ps_tohinis_AP023189_BpHc	491	14
Ps_tohinis_AP023189_BpHc	492	14
Ps_tohinis_AP023189_BpHc	493	14
Ps_tohinis_AP023189_BpHc	494	14
Ps_tohinis_AP023189_BpHc	495	14
Ps_tohinis_AP023189_BpHc	496	14
Ps_tohinis_AP023189_BpHc	497	14
Ps_tohinis_AP023189_BpHc	498	14
Ps_tohinis_AP023189_BpHc	499	14
Ps_tohinis_AP023189_BpHc	500	14
Ps_tohinis_AP023189_BpHc	501	13
Ps_tohinis_AP023189_BpHc	502	13
Ps_tohinis_AP023189_BpHc	503	13
Ps_tohinis_AP023189_BpHc	504	14
Ps_tohinis_AP023189_BpHc	505	14
Ps_tohinis_AP023189_BpHc	506	13
Ps_tohinis_AP023189_BpHc	507	14
Ps_tohinis_AP023189_BpHc	508	14
Ps_tohinis_AP023189_BpHc	509	14
Ps_tohinis_AP023189_BpHc	510	14
Ps_tohinis_AP023189_BpHc	511	14
Ps_tohinis_AP023189_BpHc	512	14
Ps_tohinis_AP023189_BpHc	513	14
Ps_tohinis_AP023189_BpHc	514	14
Ps_tohinis_AP023189_BpHc	515	14
Ps_tohinis_AP023189_BpHc	516	14
Ps_tohinis_AP023189_BpHc	517	14
Ps_tohinis_AP023189_BpHc	518	14
Ps_tohinis_AP023189_BpHc	519	14
Ps_tohinis_AP023189_BpHc	520	14
Ps_tohinis_AP023189_BpHc	521	14
Ps_tohinis_AP023189_BpHc	522	14
Ps_tohinis_AP023189_BpHc	523	14
Ps_tohinis_AP023189_BpHc	524	12
Ps_tohinis_AP023189_BpHc	525	13
Ps_tohinis_AP023189_BpHc	526	13
Ps_tohinis_AP023189_BpHc	527	12
Ps_tohinis_AP023189_BpHc	528	14
Ps_tohinis_AP023189_BpHc	529	14
Ps_tohinis_AP023189_BpHc	530	14
Ps_tohinis_AP023189_BpHc	531	14
Ps_tohinis_AP023189_BpHc	532	14
Ps_tohinis_AP023189_BpHc	533	14
Ps_tohinis_AP023189_BpHc	534	14
Ps_tohinis_AP023189_BpHc	535	14
Ps_tohinis_AP023189_BpHc	536	14
Ps_tohinis_AP023189_BpHc	537	14
Ps_tohinis_AP023189_BpHc	538	14
Ps_tohinis_AP023189_BpHc	539	14
Ps_tohinis_AP023189_BpHc	540	14
Ps_tohinis_AP023189_BpHc	541	14
Ps_tohinis_AP023189_BpHc	542	14
Ps_tohinis_AP023189_BpHc	543	14
Ps_tohinis_AP023189_BpHc	544	14
Ps_tohinis_AP023189_BpHc	545	14
Ps_tohinis_AP023189_BpHc	546	14
Ps_tohinis_AP023189_BpHc	547	14
Ps_tohinis_AP023189_BpHc	548	14
Ps_tohinis_AP023189_BpHc	549	14
Ps_tohinis_AP023189_BpHc	550	14
Ps_tohinis_AP023189_BpHc	551	14
Ps_tohinis_AP023189_BpHc	552	14
Ps_tohinis_AP023189_BpHc	553	14
Ps_tohinis_AP023189_BpHc	554	14
Ps_tohinis_AP023189_BpHc	555	14
Ps_tohinis_AP023189_BpHc	556	14
Ps_tohinis_AP023189_BpHc	557	14
Ps_tohinis_AP023189_BpHc	558	14
Ps_tohinis_AP023189_BpHc	559	14
Ps_tohinis_AP023189_BpHc	560	14
Ps_tohinis_AP023189_BpHc	561	14
Ps_tohinis_AP023189_BpHc	562	14
Ps_tohinis_AP023189_BpHc	563	14
Ps_tohinis_AP023189_BpHc	564	14
Ps_tohinis_AP023189_BpHc	565	14
Ps_tohinis_AP023189_BpHc	566	14
Ps_tohinis_AP023189_BpHc	567	14
Ps_tohinis_AP023189_BpHc	568	14
Ps_tohinis_AP023189_BpHc	569	13
Ps_tohinis_AP023189_BpHc	570	14
Ps_tohinis_AP023189_BpHc	571	14
Ps_tohinis_AP023189_BpHc	572	14
Ps_tohinis_AP023189_BpHc	573	14
Ps_tohinis_AP023189_BpHc	574	14
Ps_tohinis_AP023189_BpHc	575	14
Ps_tohinis_AP023189_BpHc	576	10
Ps_tohinis_AP023189_BpHc	577	10
Ps_tohinis_AP023189_BpHc	578	10
Ps_tohinis_AP023189_BpHc	579	14
Ps_tohinis_AP023189_BpHc	580	14
Ps_tohinis_AP023189_BpHc	581	14
Ps_tohinis_AP023189_BpHc	582	14
Ps_tohinis_AP023189_BpHc	583	14
Ps_tohinis_AP023189_BpHc	584	14
Ps_tohinis_AP023189_BpHc	585	14
Ps_tohinis_AP023189_BpHc	586	14
Ps_tohinis_AP023189_BpHc	587	14
Ps_tohinis_AP023189_BpHc	588	14
Ps_tohinis_AP023189_BpHc	589	14
Ps_tohinis_AP023189_BpHc	590	14
Ps_tohinis_AP023189_BpHc	591	0
Ps_tohinis_AP023189_BpHc	592	14
Ps_tohinis_AP023189_BpHc	593	14
Ps_tohinis_AP023189_BpHc	594	14
Ps_tohinis_AP023189_BpHc	595	14
Ps_tohinis_AP023189_BpHc	596	14
Ps_tohinis_AP023189_BpHc	597	14
Ps_tohinis_AP023189_BpHc	598	14
Ps_tohinis_AP023189_BpHc	599	14
Ps_tohinis_AP023189_BpHc	600	14
Ps_tohinis_AP023189_BpHc	601	14
Ps_tohinis_AP023189_BpHc	602	14
Ps_tohinis_AP023189_BpHc	603	14
Ps_tohinis_AP023189_BpHc	604	14
Ps_tohinis_AP023189_BpHc	605	14
Ps_tohinis_AP023189_BpHc	606	14
Ps_tohinis_AP023189_BpHc	607	14
Ps_tohinis_AP023189_BpHc	608	14
